DATE,QUANTITIES_Kgs,VALUE,PFco_Code,Total_values
16-Aug-21,271.63,67500,243,18335025
17-Aug-21,270.08,67500,243,18230400
20-Aug-21,271.76,67500,243,18343800
26-Aug-21,270.16,67500,243,18235800
13-Aug-21,161.97,33750,243,5466487.5
05-Aug-21,108,27000,243,2916000
06-Aug-21,270.56,67500,243,18262800
31-Aug-21,256.48,67500,243,17312400
31-Aug-21,257.85,67500,243,17404875
11-Sep-21,270.46,67500,243,18256050
08-Sep-21,51,14250,243,726750
06-Sep-21,101.92,15000,243,1528800
01-Sep-21,156.75,40500,243,6348375
09-Sep-21,159.13,40500,243,6444765
20-Sep-21,153,40500,243,6196500
20-Sep-21,153,40500,243,6196500
21-Sep-21,159.34,40500,243,6453270
21-Sep-21,159.99,40500,243,6479595
08-Sep-21,255.61,67500,243,17253675
08-Sep-21,256.28,67500,243,17298900
01-Sep-21,154.94,40500,243,6275070
09-Sep-21,161.09,40500,243,6524145
20-Sep-21,308.99,81000,243,25028190
21-Sep-21,319.95,81000,243,25915950
18-Oct-21,843.77,216000,243,182254320
01-Oct-21,51.18,11250,243,575775
04-Oct-21,104.98,15000,243,1574700
11-Oct-21,104.72,15000,243,1570800
01-Oct-21,153.5,40500,243,6216750
01-Oct-21,155.88,40500,243,6313140
08-Oct-21,156.97,40500,243,6357285
21-Oct-21,104.19,27000,243,2813130
21-Oct-21,104.1,27000,243,2810700
28-Oct-21,160.16,40500,243,6486480
28-Oct-21,159.75,40500,243,6469875
28-Oct-21,159.75,40500,243,6469875
28-Oct-21,152.55,40500,243,6178275
28-Oct-21,157.08,40500,243,6361740
01-Oct-21,261.87,67500,243,17676225
12-Oct-21,262.83,67500,243,17741025
23-Oct-21,269.65,67500,243,18201375
30-Oct-21,267.75,67500,243,18073125
30-Oct-21,267.67,67500,243,18067725
29-Oct-21,3.4,1500,243,5100
01-Oct-21,310.25,81000,243,25130250
08-Oct-21,157.37,40500,243,6373485
08-Oct-21,132.83,36000,243,4781880
21-Oct-21,210.06,54000,243,11343240
28-Oct-21,799.35,202500,243,161868375
02-Nov-21,1129.17,283500,243,320119695
10-Nov-21,534.86,135000,243,72206100
15-Nov-21,265.12,67500,243,17895600
17-Nov-21,265.12,67500,243,17895600
23-Nov-21,224.61,60000,243,13476600
23-Nov-21,529.62,135000,243,71498700
24-Nov-21,532.55,135000,243,71894250
26-Nov-21,521.78,135000,243,70440300
26-Nov-21,52.13,11250,243,586462.5
06-Nov-21,213.45,30000,243,6403500
11-Nov-21,159.55,40500,243,6461775
12-Nov-21,159.11,40500,243,6443955
19-Nov-21,158.78,40500,243,6430590
25-Nov-21,158.85,40500,243,6433425
02-Nov-21,267.75,67500,243,18073125
06-Nov-21,265.85,67500,243,17944875
06-Nov-21,265.66,67500,243,17932050
18-Nov-21,267.84,67500,243,18079200
18-Nov-21,268.3,67500,243,18110250
22-Nov-21,267.93,67500,243,18085275
26-Nov-21,261.74,67500,243,17667450
30-Nov-21,256.2,67500,243,17293500
11-Nov-21,159.09,40500,243,6443145
12-Nov-21,159.29,40500,243,6451245
19-Nov-21,159.52,40500,243,6460560
25-Nov-21,158.85,40500,243,6433425
03-Dec-21,791.05,202500,243,160187625
08-Dec-21,801.47,202500,243,162297675
14-Dec-21,532,135000,243,71820000
16-Dec-21,266.73,67500,243,18004275
18-Dec-21,530.17,135000,243,71572950
30-Dec-21,537.89,135000,243,72615150
30-Dec-21,1072.2,270000,243,289494000
28-Dec-21,160.39,40500,243,6495795
28-Dec-21,160.05,40500,243,6482025
28-Dec-21,160.32,40500,243,6492960
28-Dec-21,160.52,40500,243,6501060
28-Dec-21,162,40500,243,6561000
28-Dec-21,159.76,40500,243,6470280
28-Dec-21,160.19,40500,243,6487695
28-Dec-21,159.7,40500,243,6467850
29-Dec-21,162.9,40500,243,6597450
29-Dec-21,160.6,40500,243,6504300
06-Dec-21,107.52,15000,243,1612800
01-Dec-21,156.6,40500,243,6342300
01-Dec-21,156.15,40500,243,6324075
09-Dec-21,157.23,40500,243,6367815
09-Dec-21,156.68,40500,243,6345540
09-Dec-21,160.5,40500,243,6500250
15-Dec-21,104.4,27000,243,2818800
15-Dec-21,105.9,27000,243,2859300
22-Dec-21,105.32,27000,243,2843640
22-Dec-21,106.47,27000,243,2874690
22-Dec-21,104.4,27000,243,2818800
10-Dec-21,267.9,67500,243,18083250
23-Dec-21,270.42,67500,243,18253350
24-Dec-21,269.86,67500,243,18215550
31-Dec-21,268.05,67500,243,18093375
01-Dec-21,315.04,81000,243,25518240
09-Dec-21,476.48,121500,243,57892320
15-Dec-21,214,54000,243,11556000
22-Dec-21,317.97,81000,243,25755570
28-Dec-21,1282.61,324000,243,415565640
29-Dec-21,324.68,81000,243,26299080
04-Jan-22,533.83,135000,243,72067050
10-Jan-22,540.32,135000,243,72943200
13-Jan-22,535.89,135000,243,72345150
27-Jan-22,540.64,135000,243,72986400
29-Jan-22,539.2,135000,243,72792000
18-Jan-22,159.97,40500,243,6478785
18-Jan-22,160.45,40500,243,6498225
18-Jan-22,160.2,40500,243,6488100
18-Jan-22,160.25,40500,243,6490125
18-Jan-22,161.4,40500,243,6536700
20-Jan-22,159.75,40500,243,6469875
20-Jan-22,162.45,40500,243,6579225
20-Jan-22,162.45,40500,243,6579225
20-Jan-22,162.45,40500,243,6579225
21-Jan-22,161.48,40500,243,6539940
21-Jan-22,159.75,40500,243,6469875
29-Jan-22,103.92,27000,243,2805840
29-Jan-22,109.07,27000,243,2944890
06-Jan-22,164.76,40500,243,6672780
12-Jan-22,107.28,27000,243,2896560
01-Jan-22,268.66,67500,243,18134550
13-Jan-22,268.95,67500,243,18154125
13-Jan-22,266.5,67500,243,17988750
17-Jan-22,266.64,67500,243,17998200
06-Jan-22,160.11,40500,243,6484455
12-Jan-22,106.5,27000,243,2875500
18-Jan-22,803.3,202500,243,162668250
20-Jan-22,645.4,162000,243,104554800
21-Jan-22,322,81000,243,26082000
29-Jan-22,212.42,54000,243,11470680
01-Feb-22,807.65,202500,243,163549125
07-Feb-22,535.73,135000,243,72323550
10-Feb-22,546.71,135000,243,73805850
11-Feb-22,546.37,135000,243,73759950
18-Feb-22,814.43,202500,243,164922075
21-Feb-22,534.26,135000,243,72125100
23-Feb-22,543.87,135000,243,73422450
26-Feb-22,813.7,202500,243,164774250
07-Feb-22,108.6,27000,243,2932200
07-Feb-22,107.4,27000,243,2899800
12-Feb-22,107.63,27000,243,2906010
12-Feb-22,109.8,27000,243,2964600
21-Feb-22,106.05,27000,243,2863350
23-Feb-22,108,27000,243,2916000
26-Feb-22,109.22,27000,243,2948940
26-Feb-22,107.26,27000,243,2896020
08-Feb-22,267.01,67500,243,18023175
08-Feb-22,270.52,67500,243,18260100
12-Feb-22,271.34,67500,243,18315450
26-Feb-22,265.77,67500,243,17939475
07-Feb-22,215.61,54000,243,11642940
12-Feb-22,213.78,36000,243,7696080
21-Feb-22,106.14,18000,243,1910520
23-Feb-22,107.91,18000,243,1942380
26-Feb-22,224.69,36000,243,8088840
10-Mar-22,816.36,202500,243,165312900
07-Mar-22,274.05,75000,243,20553750
10-Mar-22,215.1,54000,243,11615400
10-Mar-22,217.8,54000,243,11761200
10-Mar-22,215.5,54000,243,11637000
12-Mar-22,214.29,54000,243,11571660
12-Mar-22,214.31,54000,243,11572740
12-Mar-22,214.34,54000,243,11574360
16-Mar-22,267.3,67500,243,18042750
16-Mar-22,264,67500,243,17820000
24-Mar-22,270.53,67500,243,18260775
24-Mar-22,270.16,67500,243,18235800
24-Mar-22,272.6,67500,243,18400500
29-Mar-22,159.93,40500,243,6477165
29-Mar-22,162.45,40500,243,6579225
10-Mar-22,275.71,67500,243,18610425
10-Mar-22,269.76,67500,243,18208800
29-Mar-22,319.68,54000,243,17262720
05-Apr-22,265.11,75000,243,19883250
09-Apr-22,158.87,40500,243,6434235
09-Apr-22,158.3,40500,243,6411150
09-Apr-22,159.68,40500,243,6467040
13-Apr-22,159.45,40500,243,6457725
13-Apr-22,159.49,40500,243,6459345
13-Apr-22,157.5,40500,243,6378750
15-Apr-22,264.05,67500,243,17823375
25-Apr-22,159.73,40500,243,6469065
27-Apr-22,162,40500,243,6561000
12-Apr-22,107.93,34500,243,3723585
05-Apr-22,266.53,67500,243,17990775
05-Apr-22,266.57,67500,243,17993475
07-Apr-22,266.99,67500,243,18021825
11-Apr-22,263.31,67500,243,17773425
11-Apr-22,266.65,67500,243,17998875
20-Apr-22,262.7,67500,243,17732250
20-Apr-22,264.75,67500,243,17870625
20-Apr-22,105.75,27000,243,2855250
26-Apr-22,264.62,67500,243,17861850
11-Apr-22,158.85,40500,243,6433425
11-Apr-22,319.08,81000,243,25845480
13-Apr-22,475.95,121500,243,57827925
25-Apr-22,159.02,40500,243,6440310
27-Apr-22,161.84,40500,243,6554520
12-May-22,532.58,135000,243,71898300
13-May-22,530.21,135000,243,71578350
02-May-22,1123.51,315000,243,353905650
31-May-22,102.3,27000,243,2762100
13-May-22,260.39,75000,243,19529250
07-May-22,1,381,243,381
04-May-22,165.02,40500,243,6683310
09-May-22,107.29,27000,243,2896830
18-May-22,105.47,27000,243,2847690
24-May-22,152.49,40500,243,6175845
24-May-22,153.2,40500,243,6204600
05-May-22,266.71,67500,243,18002925
07-May-22,267.68,67500,243,18068400
07-May-22,269.21,67500,243,18171675
14-May-22,269.33,67500,243,18179775
16-May-22,266.11,67500,243,17962425
16-May-22,211.95,54000,243,11445300
04-May-22,161.55,40500,243,6542775
09-May-22,107.25,27000,243,2895750
16-May-22,105.3,27000,243,2843100
24-May-22,308.67,81000,243,25002270
24-Jun-22,521.24,135000,243,70367400
15-Jun-22,52.5,15000,243,787500
09-Jun-22,255.75,75000,243,19181250
03-Jun-22,153.49,40500,243,6216345
03-Jun-22,153.45,40500,243,6214725
09-Jun-22,102.3,27000,243,2762100
11-Jun-22,104.97,27000,243,2834190
11-Jun-22,103.95,27000,243,2806650
17-Jun-22,155.25,40500,243,6287625
22-Jun-22,152.46,40500,243,6174630
21-Jun-22,60.08,16000,243,961280
15-Jun-22,262.5,67500,243,17718750
03-Jun-22,309.02,81000,243,25030620
09-Jun-22,102.3,27000,243,2762100
11-Jun-22,208.68,54000,243,11268720
17-Jun-22,157.58,40500,243,6381990
22-Jun-22,151.47,40500,243,6134535
18-Jul-22,532.5,135000,243,71887500
04-Jul-22,52.65,11250,243,592312.5
04-Jul-22,122.4,34000,243,4161600
14-Jul-22,155.7,45000,243,7006500
22-Jul-22,104.63,27000,243,2825010
23-Jul-22,265.04,67500,243,17890200
23-Jul-22,264.78,67500,243,17872650
23-Jul-22,263.25,67500,243,17769375
27-Jul-22,104.67,27000,243,2826090
24-Aug-22,96.39,27000,243,2602530
13-Aug-22,105.72,30000,243,3171600
20-Aug-22,3.5,1250,243,4375
03-Aug-22,261.14,67500,243,17626950
03-Aug-22,258.04,67500,243,17417700
09-Sep-22,530.07,120000,243,63608400
13-Sep-22,53.55,15000,243,803250
09-Sep-22,263.56,75000,243,19767000
27-Sep-22,1,220,243,220
27-Sep-22,105.66,25500,243,2694330
06-Sep-22,264.69,61875,243,16377693.75
28-Sep-22,262.31,61875,243,16230431.25
27-Sep-22,105.19,25500,243,2682345
26-Oct-22,104.7,30000,243,3141000
04-Nov-22,1042.96,240000,243,250310400
09-Nov-22,2092.26,480000,243,1004284800
25-Nov-22,3.46,1500,243,5190
08-Nov-22,105.08,25500,243,2679540
23-Nov-22,156.69,36000,243,5640840
25-Nov-22,159.04,36000,243,5725440
16-Nov-22,266.4,60000,243,15984000
19-Nov-22,263.26,60000,243,15795600
22-Nov-22,260.69,60000,243,15641400
08-Nov-22,104.33,25500,243,2660415
23-Nov-22,159.38,36000,243,5737680
25-Nov-22,158.44,36000,243,5703840
21-Dec-22,1558.56,360000,243,561081600
09-Dec-22,156.47,36000,243,5632920
09-Dec-22,155.83,36000,243,5609880
09-Dec-22,160.13,36000,243,5764680
09-Dec-22,160.14,36000,243,5765040
10-Dec-22,158.1,36000,243,5691600
10-Dec-22,157.65,36000,243,5675400
10-Dec-22,160.05,36000,243,5761800
20-Dec-22,106.56,23250,243,2477520
20-Dec-22,106.79,23250,243,2482867.5
27-Dec-22,161.16,34875,243,5620455
31-Dec-22,103.65,23250,243,2409862.5
31-Dec-22,104.61,23250,243,2432182.5
10-Dec-22,264.9,60000,243,15894000
23-Dec-22,107.31,24000,243,2575440
27-Dec-22,263.64,60000,243,15818400
30-Dec-22,267.77,60000,243,16066200
09-Dec-22,636.46,144000,243,91650240
12-Dec-22,479.07,108000,243,51739560
20-Dec-22,214.75,46500,243,9985875
27-Dec-22,162.01,34875,243,5650098.75
31-Dec-22,205.93,46500,243,9575745
09-Jan-23,1060.84,240000,243,254601600
04-Jan-23,154.5,34875,243,5388187.5
04-Jan-23,154.69,34875,243,5394813.75
11-Jan-23,162.91,34875,243,5681486.25
18-Jan-23,266.17,60000,243,15970200
18-Jan-23,266.94,60000,243,16016400
04-Jan-23,308.25,69750,243,21500437.5
11-Jan-23,160.9,34875,243,5611387.5
04-Feb-23,1563.95,360000,243,563022000
13-Feb-23,523.93,120000,243,62871600
16-Feb-23,263,60000,243,15780000
21-Feb-23,262.69,60000,243,15761400
22-Feb-23,257.66,60000,243,15459600
28-Feb-23,257.1,60000,243,15426000
01-Feb-23,159.83,34875,243,5574071.25
14-Feb-23,364.56,84000,243,30623040
23-Feb-23,318.69,72000,243,22945680
03-Feb-23,257.83,60000,243,15469800
03-Feb-23,264,60000,243,15840000
28-Feb-23,164.53,36000,243,5923080
01-Feb-23,160.44,34875,243,5595345
02-Mar-23,271.64,60000,243,16298400
07-Mar-23,271.26,60000,243,16275600
09-Mar-23,268.9,60000,243,16134000
13-Mar-23,267.16,60000,243,16029600
17-Mar-23,271.15,60000,243,16269000
17-Mar-23,270.82,60000,243,16249200
23-Mar-23,798.49,180000,243,143728200
27-Mar-23,267.5,60000,243,16050000
30-Mar-23,802.6,180000,243,144468000
31-Mar-23,268.53,60000,243,16111800
31-Mar-23,269.33,60000,243,16159800
11-Mar-23,105.53,28500,243,3007605
20-Mar-23,52.06,14250,243,741855
01-Mar-23,265.52,60000,243,15931200
04-Mar-23,165.03,36000,243,5941080
09-Mar-23,268.44,60000,243,16106400
13-Mar-23,272.18,60000,243,16330800
17-Mar-23,270.55,60000,243,16233000
21-Mar-23,269.61,60000,243,16176600
25-Mar-23,255.4,60000,243,15324000
30-Mar-23,266.42,60000,243,15985200
31-Mar-23,267.36,60000,243,16041600
06-Mar-23,164.18,36000,243,5910480
10-Mar-23,161.79,36000,243,5824440
13-Mar-23,159.69,36000,243,5748840
16-Mar-23,104.5,24000,243,2508000
21-Mar-23,111.54,24000,243,2676960
25-Mar-23,108.4,24000,243,2601600
31-Mar-23,269.25,60000,243,16155000
31-Mar-23,269.4,60000,243,16164000
03-Apr-23,108.02,24000,243,2592480
08-Apr-23,266.69,60000,243,16001400
11-Apr-23,529.58,120000,243,63549600
12-Apr-23,314.86,72000,243,22669920
13-Apr-23,266.75,60000,243,16005000
15-Apr-23,415.01,96000,243,39840960
19-Apr-23,804.7,191250,243,153898875
24-Apr-23,262.02,63750,243,16703775
26-Apr-23,522.17,127500,243,66576675
29-Apr-23,262.66,63750,243,16744575
03-Apr-23,161.2,36000,243,5803200
08-Apr-23,107.52,24000,243,2580480
11-Apr-23,158.89,36000,243,5720040
12-Apr-23,107.38,24000,243,2577120
18-Apr-23,159.7,38250,243,6108525
20-Apr-23,261.75,63750,243,16686562.5
25-Apr-23,159.46,38250,243,6099345
28-Apr-23,104.97,25500,243,2676735
28-Apr-23,158.37,38250,243,6057652.5
29-Apr-23,315.53,76500,243,24138045
07-Apr-23,54.2,12000,243,650400
13-Apr-23,160.38,36000,243,5773680
17-Apr-23,212.76,48000,243,10212480
21-Apr-23,263.51,63750,243,16798762.5
24-Apr-23,206.93,51000,243,10553430
28-Apr-23,319.14,76500,243,24414210
06-Apr-23,106.77,24000,243,2562480
11-Apr-23,157.38,36000,243,5665680
12-Apr-23,107.29,24000,243,2574960
18-Apr-23,158.45,38250,243,6060712.5
20-Apr-23,260.29,63750,243,16593487.5
25-Apr-23,160.78,38250,243,6149835
28-Apr-23,316.79,76500,243,24234435
03-May-23,527.07,127500,243,67201425
09-May-23,516.75,127500,243,65885625
15-May-23,309.62,76500,243,23685930
17-May-23,260.98,63750,243,16637475
19-May-23,310.36,76500,243,23742540
24-May-23,512.06,127500,243,65287650
30-May-23,729.07,178500,243,130138995
29-May-23,104.15,28500,243,2968275
03-May-23,207.97,51000,243,10606470
03-May-23,209.05,51000,243,10661550
04-May-23,155.12,38250,243,5933340
15-May-23,103.34,25500,243,2635170
17-May-23,104.51,25500,243,2665005
19-May-23,103.18,25500,243,2631090
23-May-23,102.67,25500,243,2618085
25-May-23,153.12,38250,243,5856840
31-May-23,155.31,38250,243,5940607.5
03-May-23,207.83,51000,243,10599330
09-May-23,260.99,63750,243,16638112.5
09-May-23,259.43,63750,243,16538662.5
13-May-23,262.79,63750,243,16752862.5
17-May-23,155.03,38250,243,5929897.5
19-May-23,157.51,38250,243,6024757.5
04-May-23,156.03,38250,243,5968147.5
17-May-23,103.67,25500,243,2643585
19-May-23,102.35,25500,243,2609925
23-May-23,103.82,25500,243,2647410
25-May-23,151.69,38250,243,5802142.5
30-May-23,155.28,38250,243,5939460
05-Jun-23,520.51,127500,243,66365025
10-Jun-23,519.69,127500,243,66260475
14-Jun-23,638.81,153000,243,97737930
21-Jun-23,777.75,191250,243,148744687.5
28-Jun-23,520.1,127500,243,66312750
30-Jun-23,314.38,76500,243,24050070
19-Jun-23,102.57,28500,243,2923245
26-Jun-23,105.47,28500,243,3005895
12-Jun-23,18,625,243,11250
01-Jun-23,255.9,63750,243,16313625
05-Jun-23,157.22,38250,243,6013665
05-Jun-23,155.46,38250,243,5946345
17-Jun-23,255.71,63750,243,16301512.5
17-Jun-23,256.9,63750,243,16377375
21-Jun-23,258.4,63750,243,16473000
28-Jun-23,260.58,63750,243,16611975
28-Jun-23,260.27,63750,243,16592212.5
30-Jun-23,259,63750,243,16511250
07-Jun-23,260.74,63750,243,16622175
05-Jun-23,311.23,76500,243,23809095
05-Jul-23,364.11,89250,243,32496817.5
12-Jul-23,609.39,63750,243,38848612.5
19-Jul-23,314.7,76500,243,24074550
25-Jul-23,263.2,63750,243,16779000
28-Jul-23,521.58,127500,243,66501450
14-Jul-23,262.95,67500,243,17749125
08-Jul-23,104.16,28500,243,2968560
22-Jul-23,105.07,28500,243,2994495
28-Jul-23,104.05,28500,243,2965425
10-Jul-23,155.21,42750,243,6635227.5
03-Jul-23,261.42,63750,243,16665525
07-Jul-23,258.41,63750,243,16473637.5
11-Jul-23,257.49,63750,243,16414987.5
17-Jul-23,210.85,51000,243,10753350
28-Jul-23,158.2,38250,243,6051150
14-Jul-23,105.35,30000,243,3160500
12-Jul-23,262.51,63750,243,16735012.5
15-Jul-23,255.21,63750,243,16269637.5
28-Jul-23,157.93,38250,243,6040822.5
03-Aug-23,265.31,63750,243,16913512.5
14-Aug-23,266.76,63750,243,17005950
19-Aug-23,270.86,63750,243,17267325
24-Aug-23,319.49,76500,243,24440985
31-Aug-23,269.42,63750,243,17175525
07-Aug-23,596.46,148500,243,88574310
22-Aug-23,102.25,28500,243,2914125
01-Aug-23,102.6,28500,243,2924100
17-Aug-23,161.56,38250,243,6179670
22-Aug-23,109.5,25500,243,2792250
05-Aug-23,264.13,63750,243,16838287.5
14-Aug-23,107.31,25500,243,2736405
14-Aug-23,262.5,63750,243,16734375
22-Aug-23,262.46,63750,243,16731825
17-Aug-23,160.71,38250,243,6147157.5
22-Aug-23,109.5,25500,243,2792250
07-Sep-23,268.22,63750,243,17099025
15-Sep-23,536.74,127500,243,68434350
16-Sep-23,535.24,135000,243,72257400
02-Sep-23,1,350,243,350
28-Sep-23,103.39,28500,243,2946615
04-Sep-23,108.05,25500,243,2755275
07-Sep-23,106.1,25500,243,2705550
12-Sep-23,105.1,25500,243,2680050
21-Sep-23,104.51,25500,243,2665005
23-Sep-23,213.21,51000,243,10873710
28-Sep-23,105.13,25500,243,2680815
09-Sep-23,264.82,63750,243,16882275
12-Sep-23,266.84,63750,243,17011050
04-Sep-23,108.05,25500,243,2755275
07-Sep-23,106.26,25500,243,2709630
12-Sep-23,104.49,25500,243,2664495
23-Sep-23,106.64,25500,243,2719320
28-Sep-23,104.07,25500,243,2653785
09-Oct-23,263.5,63750,243,16798125
26-Oct-23,532.52,127500,243,67896300
05-Oct-23,159.62,38250,243,6105465
09-Oct-23,105.45,25500,243,2688975
20-Oct-23,102.87,25500,243,2623185
27-Oct-23,104.75,25500,243,2671125
31-Oct-23,267.35,63750,243,17043562.5
05-Oct-23,160.37,38250,243,6134152.5
09-Oct-23,105.61,25500,243,2693055
27-Oct-23,103.46,25500,243,2638230
08-Nov-23,800.7,191250,243,153133875
20-Nov-23,1047.65,255000,243,267150750
25-Nov-23,1150.01,280500,243,322577805
10-Nov-23,52.23,14250,243,744277.5
23-Nov-23,210.45,57000,243,11995650
03-Nov-23,104.39,25500,243,2661945
03-Nov-23,103.37,25500,243,2635935
11-Nov-23,104.08,25500,243,2654040
21-Nov-23,160.49,38250,243,6138742.5
21-Nov-23,160.82,38250,243,6151365
11-Nov-23,156.96,38250,243,6003720
29-Nov-23,263.39,63750,243,16791112.5
03-Nov-23,209.11,51000,243,10664610
21-Nov-23,322.56,76500,243,24675840
06-Nov-23,52.21,13500,243,704835
01-Dec-23,792.53,191250,243,151571362.5
07-Dec-23,790.3,191250,243,151144875
22-Dec-23,262.29,63750,243,16720987.5
29-Dec-23,782.33,191250,243,149620612.5
12-Dec-23,105.66,27000,243,2852820
07-Dec-23,103.77,25500,243,2646135
14-Dec-23,207.03,51000,243,10558530
14-Dec-23,208.01,51000,243,10608510
19-Dec-23,210.41,51000,243,10730910
27-Dec-23,262.83,63750,243,16755412.5
27-Dec-23,262.85,63750,243,16756687.5
02-Dec-23,267.08,63750,243,17026350
12-Dec-23,257.53,63750,243,16417537.5
14-Dec-23,103.25,25500,243,2632875
08-Jan-24,1053.41,255000,243,268619550
12-Jan-24,1055.1,255000,243,269050500
12-Jan-24,1569.84,382500,243,600463800
31-Jan-24,786.36,191250,243,150391350
09-Jan-24,3.54,1190,243,4212.6
08-Jan-24,261.4,63750,243,16664250
09-Jan-24,255.6,63750,243,16294500
09-Jan-24,256.62,63750,243,16359525
09-Jan-24,263.87,63750,243,16821712.5
17-Jan-24,105.38,25500,243,2687190
17-Jan-24,105.98,25500,243,2702490
25-Jan-24,156.33,38250,243,5979622.5
06-Jan-24,262.98,63750,243,16764975
06-Jan-24,264.49,63750,243,16861237.5
31-Jan-24,258.2,63750,243,16460250
17-Jan-24,211.12,51000,243,10767120
25-Jan-24,156.78,38250,243,5996835
02-Feb-24,520.56,127500,243,66371400
06-Feb-24,791.11,191250,243,151299787.5
12-Feb-24,517.1,127500,243,65930250
17-Feb-24,211.8,51000,243,10801800
21-Feb-24,528.38,127500,243,67368450
26-Feb-24,257.17,63750,243,16394587.5
29-Feb-24,532.35,127500,243,67874625
23-Feb-24,105.3,28500,243,3001050
12-Feb-24,105.02,25500,243,2678010
23-Feb-24,263.41,63750,243,16792387.5
02-Feb-24,257.42,63750,243,16410525
13-Feb-24,258.52,63750,243,16480650
13-Feb-24,262.4,63750,243,16728000
23-Feb-24,105.22,25500,243,2683110
27-Feb-24,105.09,25500,243,2679795
12-Feb-24,104.12,25500,243,2655060
05-Mar-24,529.55,127500,243,67517625
09-Mar-24,783.52,191250,243,149848200
15-Mar-24,796.3,191250,243,152292375
20-Mar-24,1057,255000,243,269535000
28-Mar-24,1057.14,255000,243,269570700
21-Mar-24,100.2,28500,243,2855700
01-Mar-24,105.9,28500,243,3018150
06-Mar-24,264.51,63750,243,16862512.5
09-Mar-24,265.71,63750,243,16939012.5
15-Mar-24,264.28,63750,243,16847850
28-Mar-24,258.84,63750,243,16501050
29-Mar-24,263.66,63750,243,16808325
02-Mar-24,104.41,25500,243,2662455
21-Mar-24,263.24,63750,243,16781550
03-Apr-24,157.52,38250,243,6025140
12-Apr-24,264.65,63750,243,16871437.5
19-Apr-24,311.34,76500,243,23817510
24-Apr-24,258.54,63750,243,16481925
29-Apr-24,264.2,63750,243,16842750
11-Apr-24,108,28500,243,3078000
18-Apr-24,54,14250,243,769500
18-Apr-24,104.78,28500,243,2986230
03-Apr-24,261.46,63750,243,16668075
11-Apr-24,106.23,25500,243,2708865
15-Apr-24,103.91,25500,243,2649705
17-Apr-24,52.05,12750,243,663637.5
19-Apr-24,105.86,25500,243,2699430
23-Apr-24,103.09,25500,243,2628795
27-Apr-24,52.93,12750,243,674857.5
30-Apr-24,105.3,25500,243,2685150
30-Apr-24,209.32,51000,243,10675320
03-Apr-24,262.43,63750,243,16729912.5
13-Apr-24,103.96,25500,243,2650980
17-Apr-24,103.93,25500,243,2650215
19-Apr-24,105.61,25500,243,2693055
22-Apr-24,105.59,25500,243,2692545
25-Apr-24,105.61,25500,243,2693055
30-Apr-24,207.28,51000,243,10571280
11-Apr-24,105.21,25500,243,2682855
15-Apr-24,103.24,25500,243,2632620
17-Apr-24,52.05,12750,243,663637.5
19-Apr-24,105.59,25500,243,2692545
23-Apr-24,102.6,25500,243,2616300
27-Apr-24,52.54,12750,243,669885
30-Apr-24,105.3,25500,243,2685150
06-May-24,788.2,191250,243,150743250
11-May-24,1308.89,318750,243,417208687.5
18-May-24,525.57,127500,243,67010175
25-May-24,521.81,127500,243,66530775
03-May-24,104.99,28500,243,2992215
22-May-24,50.25,14250,243,716062.5
02-May-24,0.7,200,243,140
07-May-24,105.21,25500,243,2682855
11-May-24,158.03,38250,243,6044647.5
11-May-24,105.18,25500,243,2682090
11-May-24,105.27,25500,243,2684385
16-May-24,157.4,38250,243,6020550
16-May-24,156.21,38250,243,5975032.5
03-May-24,105.72,25500,243,2695860
07-May-24,159.43,38250,243,6098197.5
09-May-24,106.46,25500,243,2714730
10-May-24,211.38,51000,243,10780380
